state,age,sex,educ,race,hispanic,CoB,citizen,ESR,cell_use_phone_calls,cell_use_text_msg,cell_use_photo_video,cell_use_browse_web,cell_use_email,cell_use_games,cell_use_social_media,cell_use_download_apps,cell_use_music
56,37,1,41,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
56,25,2,43,2,-1,139,4,1,1,1,1,1,1,1,1,1,1
56,34,2,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
56,49,1,39,1,-1,57,1,1,1,1,1,1,2,2,1,2,2
56,23,1,36,3,-1,57,1,1,1,2,2,2,2,2,2,2,2
56,55,2,33,2,-1,57,1,6,1,2,2,2,2,2,2,2,2
56,49,2,39,1,-1,57,1,2,1,1,1,1,1,1,1,1,1
56,64,2,44,1,-1,57,1,5,1,1,2,2,2,2,2,2,2
56,33,1,44,1,-1,414,4,1,1,1,1,1,1,1,1,1,1
44,30,2,42,1,-1,57,1,7,1,1,1,1,1,1,1,1,2
44,30,2,46,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
31,58,2,39,2,-1,57,1,1,1,1,2,2,2,2,2,2,2
31,52,1,40,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
31,57,1,37,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
31,56,2,44,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
31,36,1,39,1,-1,57,1,7,1,1,1,2,2,2,2,2,2
31,19,1,37,2,-1,57,1,7,1,2,2,2,2,2,2,2,2
31,22,2,39,2,-1,57,1,7,1,1,2,2,2,2,2,2,2
31,22,2,39,2,-1,57,1,1,1,2,2,2,2,2,2,2,2
31,50,2,43,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
31,51,2,42,1,-1,57,1,1,2,1,1,1,1,1,1,2,2
31,57,1,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
31,64,1,39,1,-1,57,1,5,1,1,2,2,2,2,2,2,2
31,60,2,42,2,-1,57,1,5,1,2,2,2,2,2,2,2,2
31,38,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
31,26,2,43,1,-1,57,1,1,1,1,1,2,1,2,1,1,1
31,65,1,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
31,28,2,42,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
31,33,2,40,2,-1,57,1,4,1,1,1,1,1,2,2,2,1
31,29,1,39,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
31,27,2,43,4,-1,57,1,1,1,1,2,2,2,2,2,2,2
31,27,2,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
31,45,2,44,10,-1,57,1,1,1,1,1,1,1,2,2,1,1
31,25,1,39,1,-1,57,1,4,1,1,1,1,1,2,2,2,2
31,42,2,36,1,-1,57,1,1,1,1,2,1,2,2,2,2,2
31,43,2,44,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
31,42,1,39,6,-1,57,1,1,1,1,2,2,2,2,2,2,2
31,62,2,41,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
31,59,2,41,1,-1,57,1,5,1,1,1,2,2,2,2,2,2
31,57,1,44,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
31,25,1,40,1,-1,57,1,2,1,1,1,1,1,1,1,1,1
31,25,1,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
31,41,2,42,1,-1,57,1,7,1,1,1,2,2,2,2,2,2
31,43,2,39,1,-1,57,1,1,1,1,1,1,2,1,1,1,2
31,47,2,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
31,51,1,40,1,-1,57,1,2,1,1,1,1,2,1,1,1,2
31,61,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,2,2
31,44,1,39,1,-1,57,1,1,1,2,1,2,1,2,2,2,2
31,48,2,41,2,-1,57,1,6,1,2,2,2,2,2,2,2,2
31,49,2,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
31,27,2,39,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
23,21,1,37,1,-1,57,1,3,1,2,2,2,2,2,2,2,2
23,41,2,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
23,49,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
23,26,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
23,35,1,40,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
23,47,2,40,1,-1,57,1,5,1,1,1,1,1,1,1,1,1
23,45,2,44,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
23,48,2,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
23,44,2,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
23,51,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
23,53,2,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
23,31,1,39,1,-1,57,1,1,1,1,2,1,1,2,1,1,2
23,54,2,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
23,45,2,43,1,-1,57,1,1,1,1,1,2,2,2,1,2,2
23,51,1,40,1,-1,57,1,1,1,1,1,1,2,1,1,1,1
23,48,2,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
23,45,1,43,1,-1,57,1,1,2,1,1,1,1,2,2,2,2
23,21,2,40,1,-1,57,1,7,1,1,1,2,1,2,1,2,2
23,35,2,44,1,-1,57,1,2,1,1,1,1,1,1,1,2,2
23,49,1,39,1,-1,57,1,2,1,1,1,2,1,1,2,2,2
23,57,2,41,2,-1,57,1,4,1,1,2,2,2,2,2,2,2
23,27,2,40,10,2,57,1,1,1,1,1,1,1,1,1,1,1
23,47,2,42,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
23,54,2,37,1,-1,57,1,6,1,2,1,2,2,2,2,2,2
23,49,1,39,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
23,57,1,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
23,49,1,39,1,-1,57,1,1,1,1,1,2,1,2,2,2,2
23,32,1,41,2,-1,57,1,1,1,2,2,2,2,2,2,2,2
23,43,2,42,1,-1,57,1,1,1,1,2,2,2,2,1,2,2
23,44,1,46,1,-1,110,5,1,1,1,2,2,2,2,2,2,2
23,50,1,43,1,2,73,2,1,1,1,1,1,1,1,1,1,2
23,39,1,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
23,19,2,37,1,-1,57,1,7,1,1,2,2,2,2,2,2,2
23,30,2,43,1,-1,243,3,4,1,1,1,1,1,1,1,1,1
23,55,1,40,4,-1,57,1,1,1,1,1,1,1,1,1,1,2
23,23,2,39,2,-1,57,1,5,1,1,2,2,2,2,2,2,2
23,54,1,36,2,-1,57,1,4,2,1,2,2,2,2,2,2,2
23,51,2,40,2,-1,57,1,1,1,2,2,2,2,2,2,2,2
23,56,1,39,1,-1,57,1,1,1,1,2,2,1,2,2,1,2
23,18,1,39,2,-1,57,1,1,1,1,1,1,1,2,1,1,1
23,56,1,40,1,-1,57,1,4,1,2,2,2,2,2,2,2,2
23,26,2,44,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
23,25,1,39,1,-1,57,1,2,1,1,1,1,1,1,1,1,2
23,43,2,37,1,-1,57,1,4,1,1,1,2,2,2,2,2,2
23,39,1,39,1,-1,57,1,4,1,1,1,1,1,2,2,1,1
15,59,1,43,1,-1,57,1,1,1,2,1,1,2,2,2,2,1
15,36,2,44,1,-1,57,1,4,1,1,1,1,1,1,2,2,2
15,45,1,42,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
15,48,1,39,1,-1,57,1,1,1,2,2,2,1,2,2,2,2
15,32,2,39,1,-1,57,1,7,1,1,2,2,2,2,2,2,2
15,46,2,39,1,-1,57,1,1,1,1,1,1,1,2,1,2,2
15,45,2,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
15,22,2,39,7,4,313,5,1,1,1,1,1,1,1,1,1,1
15,59,2,42,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
15,58,1,33,7,4,313,4,6,1,1,2,2,2,2,2,2,2
15,61,1,43,2,-1,57,1,1,1,1,1,1,1,1,2,2,2
15,36,2,44,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
15,58,2,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
15,53,2,43,1,-1,57,1,1,1,1,1,2,1,2,2,2,2
15,54,2,40,1,-1,57,1,2,1,1,1,2,2,2,2,2,2
15,44,2,43,1,-1,57,1,4,1,1,1,2,2,1,2,2,1
15,47,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
15,33,1,42,1,-1,57,1,1,1,1,2,1,1,2,2,2,2
57,52,2,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
57,64,2,39,2,-1,57,1,5,1,1,1,2,2,2,2,2,2
57,29,1,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
57,64,2,39,2,-1,57,1,4,1,2,2,2,2,2,2,2,2
57,60,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
57,52,2,40,2,-1,57,1,1,1,1,1,1,1,2,1,1,1
57,62,1,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
57,60,2,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
57,55,2,36,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
57,53,2,39,1,-1,57,1,6,1,1,1,2,2,2,2,2,2
57,35,2,37,1,-1,57,1,7,1,1,1,1,1,2,1,1,2
57,50,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
57,41,2,44,2,-1,57,1,1,1,1,1,2,2,2,2,2,2
57,52,2,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
57,29,2,41,1,-1,57,1,7,1,1,2,2,2,2,2,2,2
57,61,2,39,2,-1,57,1,5,1,1,2,2,2,2,2,2,2
57,55,2,39,2,-1,57,1,1,1,2,2,2,2,2,2,2,2
57,20,2,39,1,-1,57,1,1,1,1,1,1,2,2,1,2,2
57,33,1,41,1,-1,57,1,1,1,1,1,2,2,1,2,2,2
57,53,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,2
57,20,2,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
57,22,1,40,1,-1,57,1,7,1,1,1,2,1,1,1,1,1
57,46,2,37,2,-1,57,1,5,1,1,2,2,2,2,2,2,2
57,20,2,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
62,64,2,33,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
62,34,1,39,1,-1,57,1,7,1,1,1,2,2,2,1,2,2
62,58,2,43,1,-1,57,1,7,1,1,1,1,1,1,1,1,2
62,26,2,40,4,-1,213,5,7,1,1,1,1,1,2,1,2,2
62,41,1,43,2,-1,57,1,1,1,1,2,2,2,2,2,2,2
62,50,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
62,33,2,42,1,-1,57,1,7,1,1,1,2,2,2,2,2,2
62,48,1,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
62,51,1,40,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
62,28,1,42,1,-1,57,1,7,1,1,1,1,1,1,1,1,2
62,38,2,36,1,-1,57,1,1,1,1,1,1,2,2,1,2,1
62,51,2,42,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
62,62,1,32,2,-1,57,1,5,1,2,2,2,2,2,2,2,2
62,34,2,39,1,-1,57,1,6,1,1,1,1,2,1,1,1,2
62,50,2,42,1,-1,57,1,1,1,1,1,1,1,2,2,2,1
62,52,1,42,2,-1,57,1,4,1,1,1,2,2,2,2,2,1
62,57,2,44,1,-1,57,1,1,1,1,1,1,2,2,1,2,2
13,28,2,40,1,-1,57,1,7,1,1,1,1,2,2,2,2,2
13,57,2,41,1,-1,57,1,1,1,1,2,1,2,2,2,2,2
13,22,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
13,46,2,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
13,23,2,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
13,31,1,43,1,-1,57,1,1,1,1,1,1,1,2,2,2,2
54,33,2,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
54,39,1,33,1,4,312,4,1,1,1,1,1,1,1,1,1,1
54,41,1,44,1,-1,224,4,1,1,1,1,1,1,2,2,1,1
54,65,2,40,1,-1,57,1,5,1,1,1,2,2,2,2,2,2
54,36,2,43,1,-1,57,1,2,1,2,2,2,2,2,2,2,2
54,31,2,39,2,-1,57,1,1,1,1,1,1,1,1,2,1,1
54,47,1,39,2,-1,57,1,1,1,1,2,1,1,2,2,2,2
54,35,2,41,1,-1,449,4,1,1,1,1,1,1,1,1,1,1
54,54,2,40,1,-1,57,1,4,1,1,1,1,1,1,1,1,1
54,45,2,39,1,-1,57,1,7,1,1,1,1,2,2,1,1,1
54,52,2,39,2,-1,57,1,1,1,1,1,1,1,2,1,1,1
54,43,2,37,2,-1,57,1,1,1,1,1,2,2,2,2,2,1
54,53,1,39,2,-1,57,1,1,1,2,2,2,2,2,2,2,2
54,44,1,39,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
54,46,1,40,2,-1,57,1,1,1,1,1,1,1,1,2,1,1
54,23,1,39,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
54,39,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
54,33,1,43,1,-1,57,1,1,1,1,1,1,1,1,2,1,2
54,58,1,44,1,-1,57,1,1,1,1,1,1,1,2,2,2,2
55,63,2,36,1,-1,57,1,5,1,1,2,2,2,2,2,2,2
55,35,1,43,1,-1,57,1,1,1,1,2,1,1,2,2,1,1
55,42,1,39,1,-1,57,1,1,1,1,1,2,1,1,1,2,1
55,57,2,39,1,-1,57,1,7,1,2,2,2,2,2,2,2,2
55,44,2,36,1,-1,57,1,7,1,2,2,2,2,2,2,2,2
55,53,1,44,1,-1,57,1,1,1,1,1,2,1,2,1,2,2
55,47,2,43,1,-1,57,1,7,1,1,1,1,1,1,1,1,1
55,47,2,39,1,-1,57,1,7,1,2,2,2,2,2,2,2,2
55,39,1,44,1,-1,57,1,1,1,1,2,1,1,2,2,1,1
55,44,2,39,1,-1,436,5,7,1,1,1,2,2,1,2,2,1
55,28,2,41,1,-1,57,1,1,1,1,1,2,1,2,1,2,2
55,60,1,39,1,-1,57,1,6,1,1,2,2,2,2,2,2,2
55,42,2,39,1,-1,57,1,1,1,1,1,2,2,2,1,2,2
55,60,2,39,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
55,30,1,40,1,-1,57,1,1,1,1,1,2,1,2,1,2,2
55,55,1,44,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
55,60,2,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
55,57,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
16,33,2,44,1,4,329,5,1,1,1,1,1,1,1,1,1,1
16,53,2,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
16,51,2,46,1,-1,57,1,7,1,1,1,1,1,2,1,2,2
16,61,2,34,1,2,73,2,7,1,2,2,2,2,2,2,2,2
16,22,2,43,1,2,57,1,1,1,1,1,1,1,1,1,1,1
16,46,2,43,2,-1,57,1,1,1,2,2,2,2,2,2,2,2
16,60,2,40,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
16,57,2,44,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
16,27,1,43,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
16,32,2,40,1,-1,362,4,1,1,1,1,1,1,1,1,2,1
16,55,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
16,34,1,42,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
16,36,1,46,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
16,62,2,43,1,-1,57,1,5,1,1,1,1,1,2,1,2,1
16,50,2,43,1,-1,449,4,1,1,2,2,2,2,2,2,2,2
16,34,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
16,42,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
16,35,1,40,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
16,43,2,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
16,60,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,2,2
51,58,2,40,2,-1,57,1,1,1,2,2,2,2,2,2,2,2
51,55,1,44,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
51,56,2,39,1,-1,57,1,1,1,1,2,1,2,2,1,2,2
51,28,1,43,4,-1,210,4,1,1,1,1,1,1,1,1,1,1
51,39,1,41,1,-1,57,1,1,1,2,2,2,1,2,2,2,2
51,58,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
51,45,1,39,1,-1,57,1,4,1,2,2,2,2,2,2,2,2
51,30,1,41,1,-1,57,1,1,1,1,1,2,2,1,1,1,1
53,41,2,36,1,4,312,4,2,1,1,1,2,1,2,2,2,2
53,27,2,43,16,4,57,1,1,1,1,1,1,1,2,1,1,1
53,43,1,43,1,-1,57,1,1,1,1,2,1,1,2,2,2,2
53,32,2,40,2,5,57,1,7,1,1,1,1,1,1,1,1,1
42,56,1,39,1,-1,120,3,1,1,1,2,2,2,2,2,2,2
42,59,2,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
42,27,1,43,4,-1,220,3,1,1,1,1,1,1,1,1,1,1
42,37,2,42,1,-1,57,1,1,1,1,1,1,1,1,1,1,2
42,27,1,39,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
42,35,2,43,1,-1,57,1,1,1,1,1,1,2,2,2,2,2
42,57,2,39,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
42,52,2,39,1,-1,57,1,1,1,1,1,1,2,2,2,2,2
42,46,1,43,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
42,39,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
42,38,1,41,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
42,57,1,43,1,-1,139,3,1,1,2,2,2,2,2,2,2,2
42,28,2,44,2,-1,57,1,1,1,1,1,1,1,2,1,1,1
42,28,2,42,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
42,47,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
47,63,2,44,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
47,64,2,39,1,-1,57,1,2,1,1,1,2,2,1,2,2,2
47,40,1,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
61,48,1,34,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
61,59,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
61,49,2,44,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
61,46,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
61,65,1,39,4,-1,207,5,1,1,2,2,2,2,2,2,2,2
61,33,2,39,1,-1,57,1,4,1,2,2,2,2,2,2,2,2
61,22,1,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
11,37,2,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
11,59,2,43,1,-1,57,1,1,1,1,1,2,1,2,2,2,2
11,48,2,44,1,-1,57,1,1,1,2,2,2,2,1,2,2,2
11,57,2,44,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
52,27,2,40,1,4,312,5,1,1,1,1,1,1,1,2,1,1
52,38,2,43,1,-1,110,4,4,1,1,1,1,1,2,1,1,1
52,26,1,43,2,-1,462,5,1,1,1,2,2,2,2,2,2,2
52,32,1,34,1,4,312,5,4,1,2,2,2,2,2,2,2,2
52,38,2,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
52,58,2,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
52,63,1,43,2,-1,440,4,1,1,1,2,2,1,2,2,2,2
52,45,1,44,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
52,41,1,43,4,-1,215,5,1,1,1,1,1,1,2,1,1,2
52,46,2,44,2,-1,57,1,1,1,1,1,1,1,2,1,1,1
52,38,1,46,4,-1,210,5,1,1,2,2,1,1,2,1,1,2
52,63,1,40,1,-1,57,1,5,1,1,1,2,1,2,2,1,1
52,52,2,44,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
52,26,2,40,1,-1,57,1,7,1,1,1,1,1,2,1,1,1
52,26,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
43,55,2,39,2,-1,57,1,1,2,1,2,2,1,2,2,1,2
46,19,2,39,1,4,57,1,1,1,1,1,2,1,2,2,2,2
12,50,2,34,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
12,54,2,40,1,-1,57,1,1,1,1,1,2,2,2,2,1,2
12,52,2,39,1,-1,57,1,2,1,2,2,2,2,2,2,2,2
12,51,1,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
12,22,2,40,1,-1,57,1,1,1,1,1,1,2,1,2,2,2
12,30,2,36,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
12,56,1,40,1,-1,57,1,1,1,2,2,2,2,2,1,1,2
12,32,2,43,1,-1,57,1,1,2,1,1,2,2,2,2,2,2
12,30,2,44,1,-1,57,1,1,1,2,2,2,1,2,2,2,2
12,55,2,40,1,-1,57,1,6,1,1,1,1,1,1,1,2,2
12,42,2,43,1,4,364,5,7,1,2,2,2,2,2,2,2,2
12,52,2,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
12,55,2,40,1,-1,57,1,1,1,1,1,1,1,1,1,2,2
12,56,2,44,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
12,37,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
12,42,2,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
44,52,1,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,1
15,37,2,40,1,-1,57,1,1,1,1,1,1,2,2,2,2,2
15,28,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
15,31,1,35,1,2,73,2,4,1,1,1,2,1,2,1,2,2
15,47,1,39,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
15,23,2,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
15,25,1,39,1,-1,57,1,2,1,1,1,1,1,1,1,1,1
57,60,2,38,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
57,37,2,42,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
57,54,2,46,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
57,41,1,37,1,-1,57,1,1,1,2,2,2,1,2,2,2,2
57,39,2,39,1,-1,57,1,1,1,1,1,1,1,1,1,1,2
57,52,2,43,1,2,57,1,5,1,1,2,2,2,2,2,2,2
57,59,2,40,1,-1,110,4,4,1,1,1,2,2,2,2,2,2
57,50,2,39,1,2,73,2,6,1,2,2,2,2,2,2,2,2
57,58,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
13,43,2,42,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
13,43,2,41,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
13,61,1,41,1,-1,57,1,7,1,1,2,2,2,2,2,2,2
13,65,1,40,1,-1,57,1,5,1,1,2,2,2,2,2,2,2
13,23,2,39,1,-1,57,1,4,2,1,1,2,1,2,2,2,2
54,28,1,43,1,1,57,1,1,1,1,1,2,2,2,1,2,2
54,65,2,40,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
54,49,1,42,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
54,50,2,42,1,-1,57,1,1,1,1,2,1,1,2,1,1,1
54,53,2,39,1,5,134,3,7,1,2,2,2,2,2,2,2,2
54,33,2,44,4,-1,220,5,7,1,2,2,2,2,2,2,2,2
86,21,2,39,1,1,57,1,1,1,1,1,1,1,1,1,1,1
86,29,2,37,1,1,57,1,4,1,1,1,1,1,2,1,2,1
93,26,2,43,4,1,303,4,1,1,1,1,1,1,1,1,1,1
93,49,2,44,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
93,32,1,32,1,1,303,5,1,1,1,1,1,2,1,2,2,1
93,55,2,43,4,-1,57,1,2,1,1,1,1,2,2,2,2,2
93,43,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
84,44,1,44,2,-1,462,4,1,1,1,1,1,1,2,1,1,1
51,60,2,39,1,-1,57,1,6,1,1,2,2,2,2,2,2,2
51,49,2,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
51,42,2,44,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
53,32,2,45,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
59,55,2,40,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
95,56,2,39,4,-1,57,1,5,1,1,1,2,1,2,2,1,2
82,48,1,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
82,32,1,42,1,-1,57,1,4,1,1,1,1,1,1,1,1,1
82,58,2,37,1,-1,57,1,6,1,2,1,2,2,2,2,2,2
61,26,1,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
72,29,2,39,2,-1,57,1,1,1,1,1,2,2,2,2,2,2
72,55,1,43,1,-1,57,1,2,1,1,1,1,1,1,2,1,2
52,36,1,39,2,-1,333,5,1,1,1,2,2,2,2,2,2,2
52,58,1,43,2,-1,57,1,1,1,1,1,1,1,2,1,2,1
14,33,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
34,54,1,40,2,-1,57,1,4,1,2,2,2,2,2,2,2,2
64,42,2,39,1,-1,57,1,4,1,1,1,1,1,2,1,1,2
81,56,2,39,1,-1,57,1,2,1,1,1,2,2,2,2,2,2
81,26,2,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
22,56,1,44,4,-1,210,5,4,1,2,1,1,2,2,2,1,1
85,43,1,39,1,1,57,1,1,1,1,1,1,2,1,2,1,2
21,47,2,39,2,-1,333,5,1,1,1,1,1,1,1,1,1,1
21,54,1,42,1,-1,57,1,5,1,1,2,2,2,2,2,2,2
21,42,1,44,1,4,57,1,1,1,1,1,1,2,1,2,1,1
31,42,1,36,1,-1,57,1,4,1,1,1,1,1,1,2,1,1
31,54,2,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
31,47,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
31,58,2,39,1,-1,57,1,7,1,1,1,2,2,2,2,2,2
57,57,1,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
57,49,2,42,2,-1,57,1,6,1,1,1,2,2,2,2,2,1
45,40,1,41,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
74,54,1,43,2,-1,57,1,7,1,1,2,2,2,2,2,2,2
74,53,2,39,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
74,34,2,40,1,1,57,1,1,1,1,1,1,1,1,1,1,1
87,45,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,2,2
54,26,2,41,2,-1,57,1,4,1,1,2,2,2,1,2,2,2
91,62,1,41,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
91,25,1,42,1,-1,57,1,1,1,1,1,1,2,1,1,1,1
16,25,1,43,4,-1,210,5,1,1,1,2,1,1,2,1,2,1
16,64,2,39,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
51,24,1,39,1,-1,57,1,7,1,1,2,1,1,2,1,2,1
53,25,2,40,2,-1,416,5,7,1,1,1,2,2,2,2,2,1
47,65,2,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
11,46,2,44,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
11,43,2,43,1,-1,57,1,7,1,1,1,1,1,1,1,1,1
41,45,2,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
41,48,1,45,1,-1,57,1,2,1,1,1,1,1,2,1,1,1
88,23,2,39,2,-1,57,1,7,1,1,1,1,1,1,1,1,1
44,54,2,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
